GeneID	TranscriptID	ProteinID
LOC100645865	XM_003394423.3	XP_003394471.1
LOC100645865	XM_020868457.1	XP_020724116.1
LOC100645865	XM_020868458.1	XP_020724117.1
LOC100645865	XR_001099792.2	
LOC100645865	XR_002308949.1	
LOC100645865	XR_002308950.1	
LOC100645866	XM_003394580.3	XP_003394628.1
LOC100645866	XM_012321207.2	XP_012176597.1
LOC100645867	XM_003394741.3	XP_003394789.1
LOC100645868	XM_003394819.3	XP_003394867.2
LOC100645868	XM_020862708.1	XP_020718367.1
LOC100645869	XM_003394904.3	XP_003394952.2
LOC100645870	XM_003395065.3	XP_003395113.1
LOC100645871	XM_003395389.3	XP_003395437.1
LOC100645871	XM_003395390.3	XP_003395438.1
LOC100645871	XM_012308468.2	XP_012163858.1
LOC100645871	XM_012308470.2	XP_012163860.1
LOC100645871	XM_020863039.1	XP_020718698.1
LOC100645872	XM_003395882.3	XP_003395930.2
LOC100645874	XM_003396368.3	XP_003396416.1
LOC100645875	XM_003396606.3	XP_003396654.1
LOC100645875	XM_012310320.2	XP_012165710.1
LOC100645875	XM_012310322.2	XP_012165712.1
LOC100645875	XM_012310323.2	XP_012165713.1
LOC100645875	XM_020863537.1	XP_020719196.1
LOC100645875	XM_020863538.1	XP_020719197.1
LOC100645876	XM_003396932.3	XP_003396980.1
LOC100645876	XM_012310752.2	XP_012166142.1
LOC100645876	XM_020863654.1	XP_020719313.1
LOC100645876	XM_020863655.1	XP_020719314.1
LOC100645876	XM_020863656.1	XP_020719315.1
LOC100645877	XM_012311345.2	XP_012166735.1
LOC100645877	XM_012311346.2	XP_012166736.1
LOC100645878	XM_003397578.3	XP_003397626.1
LOC100645878	XM_020864348.1	XP_020720007.1
LOC100645879	XM_003397740.3	XP_003397788.2
LOC100645880	XM_003397902.3	XP_003397950.1
LOC100645880	XM_012312044.2	XP_012167434.1
LOC100645880	XM_012312045.2	XP_012167435.1
LOC100645880	XM_012312046.2	XP_012167436.1
LOC100645880	XM_012312048.2	XP_012167438.1
LOC100645880	XM_012312049.2	XP_012167439.1
LOC100645880	XM_020864636.1	XP_020720295.1
LOC100645880	XM_020864637.1	XP_020720296.1
LOC100645881	XM_012312409.2	XP_012167799.1
LOC100645881	XM_012312410.2	XP_012167800.1
LOC100645882	XM_003398635.3	XP_003398683.1
LOC100645883	XM_003399117.3	XP_003399165.1
LOC100645883	XM_003399118.3	XP_003399166.1
LOC100645883	XM_012314046.2	XP_012169436.1
LOC100645883	XM_012314048.2	XP_012169438.1
LOC100645883	XM_012314049.2	XP_012169439.1
LOC100645883	XM_012314051.2	XP_012169441.1
LOC100645884	XM_003399196.3	XP_003399244.2
LOC100645885	XM_012314530.2	XP_012169920.1
LOC100645886	XM_003399589.3	XP_003399637.1
LOC100645887	XM_003399674.2	XP_003399722.1
LOC100645888	XM_012314730.2	XP_012170120.1
LOC100645889	XM_003400067.3	XP_003400115.1
LOC100645890	XM_003400397.3	XP_003400445.1
LOC100645891	XM_012316308.2	XP_012171698.1
LOC100645892	XM_012316655.2	XP_012172045.1
LOC100645892	XM_012316656.2	XP_012172046.1
LOC100645892	XM_012316657.2	XP_012172047.1
LOC100645892	XM_012316658.2	XP_012172048.1
LOC100645893	XM_012316834.2	XP_012172224.2
LOC100645893	XM_020867022.1	XP_020722681.1
LOC100645893	XM_020867023.1	XP_020722682.1
LOC100645894	XM_020866824.1	XP_020722483.1
LOC100645895	XM_012318140.2	XP_012173530.1
LOC100645895	XM_012318141.2	XP_012173531.1
LOC100645895	XM_012318142.2	XP_012173532.1
LOC100645895	XM_012318143.2	XP_012173533.2
LOC100645895	XM_012318144.2	XP_012173534.1
LOC100645895	XM_012318145.2	XP_012173535.1
LOC100645895	XM_020867376.1	XP_020723035.1
LOC100645896	XM_003402171.3	XP_003402219.1
LOC100645896	XM_012318276.2	XP_012173666.1
LOC100645897	XM_003402321.3	XP_003402369.1
LOC100645898	XM_003402637.3	XP_003402685.1
LOC100645899	XM_020868096.1	XP_020723755.1
LOC100645900	XM_003403172.2	XP_003403220.1
LOC100645900	XM_012319597.1	XP_012174987.1
LOC100645900	XM_012319598.1	XP_012174988.1
LOC100645900	XM_020868080.1	XP_020723739.1
LOC100645900	XM_020868081.1	XP_020723740.1
LOC100645900	XM_020868082.1	XP_020723741.1
LOC100645902	XM_003393160.3	XP_003393208.1
LOC100645903	XM_012320413.2	XP_012175803.1
LOC100645904	XM_012320667.2	XP_012176057.1
LOC100645905	XM_003394272.3	XP_003394320.1
LOC100645905	XM_012320770.2	XP_012176160.1
LOC100645905	XM_020862588.1	XP_020718247.1
LOC100645905	XM_020862589.1	XP_020718248.1
LOC100645905	XM_020862590.1	XP_020718249.1
LOC100645906	XM_003395227.3	XP_003395275.1
LOC100645906	XM_012309019.2	XP_012164409.1
LOC100645907	XM_003395474.3	XP_003395522.1
LOC100645908	XM_003396125.3	XP_003396173.1
LOC100645908	XM_012309404.2	XP_012164794.1
LOC100645908	XM_012309405.2	XP_012164795.1
LOC100645909	XM_003396205.3	XP_003396253.1
LOC100645909	XM_012309776.2	XP_012165166.1
LOC100645911	XM_003396445.3	XP_003396493.1
LOC100645911	XM_012310786.2	XP_012166176.1
LOC100645911	XM_012310788.2	XP_012166178.1
LOC100645911	XM_012310789.2	XP_012166179.1
LOC100645912	XM_003396522.2	XP_003396570.1
LOC100645912	XM_012310191.2	XP_012165581.1
LOC100645912	XM_020863668.1	XP_020719327.1
LOC100645913	XM_003396852.3	XP_003396900.2
LOC100645913	XM_012310668.2	XP_012166058.1
LOC100645913	XM_012310669.2	XP_012166059.1
LOC100645914	XM_003397098.3	XP_003397146.1
LOC100645915	XM_020864237.1	XP_020719896.1
LOC100645915	XM_020864238.1	XP_020719897.1
LOC100645915	XM_020864239.1	XP_020719898.1
LOC100645915	XM_020864240.1	XP_020719899.1
LOC100645915	XM_020864241.1	XP_020719900.1
LOC100645916	XM_003398388.3	XP_003398436.1
LOC100645918	XM_003398872.3	XP_003398920.1
LOC100645919	XM_003398957.3	XP_003399005.1
LOC100645919	XR_001099120.2	
LOC100645920	XM_003399513.3	XP_003399561.1
LOC100645921	XM_003399753.3	XP_003399801.1
LOC100645921	XM_012315014.2	XP_012170404.1
LOC100645921	XM_012315016.2	XP_012170406.1
LOC100645921	XM_012315017.2	XP_012170407.1
LOC100645921	XM_012315018.2	XP_012170408.1
LOC100645921	XM_020865736.1	XP_020721395.1
LOC100645923	XM_003400152.3	XP_003400200.2
LOC100645923	XM_020866184.1	XP_020721843.1
LOC100645923	XM_020866185.1	XP_020721844.1
LOC100645923	XR_002308302.1	
LOC100645923	XR_002308303.1	
LOC100645924	XM_020866117.1	XP_020721776.1
LOC100645925	XM_003400886.3	XP_003400934.1
LOC100645926	XM_012316864.2	XP_012172254.1
LOC100645926	XM_012316865.2	XP_012172255.1
LOC100645926	XM_012316866.2	XP_012172256.1
LOC100645926	XM_012316867.2	XP_012172257.1
LOC100645926	XM_012316868.2	XP_012172258.1
LOC100645927	XM_003401210.3	XP_003401258.2
LOC100645928	XM_020866949.1	XP_020722608.1
LOC100645929	XM_003401376.3	XP_003401424.1
LOC100645930	XM_012317814.1	XP_012173204.1
LOC100645931	XM_012318484.2	XP_012173874.1
LOC100645931	XM_020867616.1	XP_020723275.1
LOC100645931	XM_020867617.1	XP_020723276.1
LOC100645932	XM_012318832.1	XP_012174222.1
LOC100645933	XM_003392999.3	XP_003393047.1
LOC100645934	XM_003393082.3	XP_003393130.1
LOC100645936	XM_020867484.1	XP_020723143.1
LOC100645936	XM_020867487.1	XP_020723146.1
LOC100645936	XM_020867489.1	XP_020723148.1
LOC100645936	XM_020867495.1	XP_020723154.1
LOC100645936	XM_020867498.1	XP_020723157.1
LOC100645937	XM_003393784.3	XP_003393832.2
LOC100645938	XM_012320527.2	XP_012175917.1
LOC100645939	XM_012320714.2	XP_012176104.2
LOC100645939	XM_012320715.2	XP_012176105.1
LOC100645939	XM_020862584.1	XP_020718243.1
LOC100645939	XM_020862585.1	XP_020718244.1
LOC100645939	XM_020862586.1	XP_020718245.1
LOC100645939	XR_001099768.2	
LOC100645940	XM_003394657.2	XP_003394705.1
LOC100645940	XM_003394658.3	XP_003394706.1
LOC100645941	XM_003394985.3	XP_003395033.2
LOC100645942	XM_003395146.3	XP_003395194.1
LOC100645942	XM_012308257.2	XP_012163647.1
LOC100645942	XM_012308258.2	XP_012163648.1
LOC100645943	XM_012309107.2	XP_012164497.1
LOC100645944	XM_003395554.3	XP_003395602.1
LOC100645945	XM_003395638.3	XP_003395686.1
LOC100645946	XM_003395723.3	XP_003395771.1
LOC100645946	XM_003395724.3	XP_003395772.1
LOC100645946	XM_012308900.2	XP_012164290.1
LOC100645946	XM_012308901.2	XP_012164291.1
LOC100645947	XM_020863286.1	XP_020718945.1
LOC100645948	XM_003395965.2	XP_003396013.1
LOC100645949	XM_003397178.3	XP_003397226.1
LOC100645949	XM_003397179.3	XP_003397227.1
LOC100645949	XM_012311185.2	XP_012166575.1
LOC100645949	XM_012311186.2	XP_012166576.1
LOC100645950	XM_003397824.3	XP_003397872.1
LOC100645951	XM_003397981.3	XP_003398029.1
LOC100645952	XM_012313038.2	XP_012168428.1
LOC100645953	XM_003398303.3	XP_003398351.1
LOC100645954	XM_003398472.3	XP_003398520.1
LOC100645955	XM_003398559.3	XP_003398607.1
LOC100645956	XM_012313415.2	XP_012168805.1
LOC100645957	XM_003399037.3	XP_003399085.1
LOC100645958	XM_003399275.2	XP_003399323.1
LOC100645958	XM_012314263.1	XP_012169653.1
LOC100645958	XM_020865445.1	XP_020721104.1
LOC100645959	XM_003399987.3	XP_003400035.1
LOC100645960	XM_003400316.3	XP_003400364.1
LOC100645961	XM_003400479.3	XP_003400527.1
LOC100645962	XM_012316350.2	XP_012171740.1
LOC100645964	XM_003401696.3	XP_003401744.1
LOC100645965	XM_020867238.1	XP_020722897.1
LOC100645966	XM_020867523.1	XP_020723182.1
LOC100645966	XM_020867524.1	XP_020723183.1
LOC100645966	XM_020867525.1	XP_020723184.1
LOC100645967	XM_020867686.1	XP_020723345.1
LOC100645970	XM_003402861.3	XP_003402909.3
LOC100645971	XM_003403094.3	XP_003403142.1
LOC100645973	XM_003392840.3	XP_003392888.1
LOC100645974	XM_003392922.3	XP_003392970.1
LOC100645975	XM_003393241.2	XP_003393289.1
LOC100645975	XM_012311589.1	XP_012166979.1
LOC100645975	XM_020863710.1	XP_020719369.1
LOC100645977	XM_012315901.2	XP_012171291.1
LOC100645977	XM_012315929.2	XP_012171319.1
LOC100645977	XM_020867639.1	XP_020723298.1
LOC100645978	XM_012315546.2	XP_012170936.1
LOC100645979	XM_012320320.2	XP_012175710.2
LOC100645981	XM_003394424.3	XP_003394472.1
LOC100645981	XM_012321025.2	XP_012176415.1
LOC100645981	XM_012321026.2	XP_012176416.1
LOC100645981	XM_012321027.2	XP_012176417.1
LOC100645982	XM_003394581.3	XP_003394629.1
LOC100645983	XM_012307728.2	XP_012163118.1
LOC100645984	XM_003394820.3	XP_003394868.1
LOC100645985	XM_003394905.2	XP_003394953.1
LOC100645985	XM_012307928.1	XP_012163318.1
LOC100645986	XM_012308157.2	XP_012163547.1
LOC100645987	XM_003395883.3	XP_003395931.1
LOC100645988	XM_003396044.3	XP_003396092.1
LOC100645989	XM_003396369.3	XP_003396417.1
LOC100645990	XM_020863586.1	XP_020719245.1
LOC100645991	XM_003396933.3	XP_003396981.1
LOC100645991	XM_012310753.2	XP_012166143.1
LOC100645991	XM_012310754.2	XP_012166144.1
LOC100645992	XM_003397340.3	XP_003397388.1
LOC100645992	XM_020864301.1	XP_020719960.1
LOC100645992	XM_020864302.1	XP_020719961.1
LOC100645992	XM_020864303.1	XP_020719962.1
LOC100645992	XM_020864304.1	XP_020719963.1
LOC100645993	XM_003397418.3	XP_003397466.1
LOC100645993	XM_020864613.1	XP_020720272.1
LOC100645993	XM_020864614.1	XP_020720273.1
LOC100645994	XM_003397579.3	XP_003397627.1
LOC100645994	XM_012311812.2	XP_012167202.1
LOC100645995	XM_003397659.3	XP_003397707.1
LOC100645995	XM_012311689.2	XP_012167079.1
LOC100645995	XM_020864670.1	XP_020720329.1
LOC100645996	XM_020864780.1	XP_020720439.1
LOC100645997	XM_003397903.3	XP_003397951.1
LOC100645999	XM_012313275.2	XP_012168665.1
LOC100645999	XM_012313281.2	XP_012168671.1
LOC100645999	XM_020865568.1	XP_020721227.1
LOC100645999	XM_020865569.1	XP_020721228.1
LOC100645999	XM_020865570.1	XP_020721229.1
LOC100645999	XM_020865571.1	XP_020721230.1
LOC100645999	XM_020865572.1	XP_020721231.1
LOC100646000	XM_012313738.2	XP_012169128.1
LOC100646001	XM_003399355.3	XP_003399403.1
LOC100646002	XM_003399432.3	XP_003399480.1
LOC100646002	XM_003399433.3	XP_003399481.1
LOC100646002	XM_012314532.2	XP_012169922.1
LOC100646002	XM_012314533.2	XP_012169923.1
LOC100646002	XM_012314534.2	XP_012169924.1
LOC100646002	XM_012314535.2	XP_012169925.1
LOC100646003	XM_012314762.2	XP_012170152.1
LOC100646004	XM_003399675.3	XP_003399723.1
LOC100646004	XM_003399676.3	XP_003399724.1
LOC100646005	XM_003399835.3	XP_003399883.1
LOC100646006	XM_003400398.3	XP_003400446.1
LOC100646006	XM_020866553.1	XP_020722212.1
LOC100646007	XM_003400563.3	XP_003400611.1
LOC100646007	XM_012316174.2	XP_012171564.1
LOC100646007	XM_012316175.2	XP_012171565.1
LOC100646007	XM_012316176.2	XP_012171566.1
LOC100646007	XM_012316177.2	XP_012171567.1
LOC100646007	XM_020866401.1	XP_020722060.1
LOC100646008	XM_012316311.2	XP_012171701.1
LOC100646009	XM_012316660.2	XP_012172050.1
LOC100646010	XM_020866938.1	XP_020722597.1
LOC100646011	XM_012317133.2	XP_012172523.2
LOC100646012	NM_001280926.1	NP_001267855.1
LOC100646013	XM_020867472.1	XP_020723131.1
LOC100646014	XM_003402638.3	XP_003402686.2
LOC100646015	XM_003403012.3	XP_003403060.1
LOC100646016	XM_003393470.3	XP_003393518.1
LOC100646017	XM_003394026.2	XP_003394074.2
LOC100646017	XM_020868325.1	XP_020723984.1
LOC100646018	XM_003394273.3	XP_003394321.1
LOC100646018	XM_003394274.3	XP_003394322.1
LOC100646018	XM_012320774.2	XP_012176164.1
LOC100646018	XM_012320775.2	XP_012176165.1
LOC100646019	XM_003395228.3	XP_003395276.1
LOC100646020	XM_003395475.3	XP_003395523.1
LOC100646020	XM_012308561.1	XP_012163951.1
LOC100646021	XM_003396126.3	XP_003396174.1
LOC100646022	XM_012309779.2	XP_012165169.1
LOC100646022	XM_012309780.2	XP_012165170.1
LOC100646023	XM_003396289.3	XP_003396337.1
LOC100646024	XM_003396446.3	XP_003396494.1
LOC100646025	XM_003396523.3	XP_003396571.1
LOC100646025	XM_012310193.2	XP_012165583.1
LOC100646025	XM_020863734.1	XP_020719393.1
LOC100646026	XM_003396773.3	XP_003396821.2
LOC100646026	XM_012310154.2	XP_012165544.1
LOC100646026	XM_012310155.1	XP_012165545.1
LOC100646026	XM_012310156.2	XP_012165546.1
LOC100646026	XM_020863963.1	XP_020719622.1
LOC100646026	XM_020863964.1	XP_020719623.1
LOC100646027	XM_020863572.1	XP_020719231.1
LOC100646028	XM_003397016.3	XP_003397064.1
LOC100646028	XM_003397017.3	XP_003397065.1
LOC100646028	XM_012310955.2	XP_012166345.1
LOC100646028	XM_012310956.2	XP_012166346.1
LOC100646028	XM_012310958.2	XP_012166348.1
LOC100646028	XM_020864066.1	XP_020719725.1
LOC100646029	XM_003397099.3	XP_003397147.1
LOC100646029	XM_020864175.1	XP_020719834.1
LOC100646029	XM_020864176.1	XP_020719835.1
LOC100646029	XM_020864177.1	XP_020719836.1
LOC100646029	XM_020864178.1	XP_020719837.1
LOC100646030	XM_020864242.1	XP_020719901.1
LOC100646031	XM_003398389.3	XP_003398437.1
LOC100646033	XM_003398873.3	XP_003398921.1
LOC100646034	XM_003399514.3	XP_003399562.1
LOC100646035	XM_003399754.3	XP_003399802.1
LOC100646035	XM_012315022.2	XP_012170412.1
LOC100646035	XM_012315023.2	XP_012170413.1
LOC100646036	XM_003400153.2	XP_003400201.1
LOC100646036	XR_001099257.1	
LOC100646037	XM_003400236.3	XP_003400284.1
LOC100646037	XM_003400237.3	XP_003400285.1
LOC100646037	XM_012315674.2	XP_012171064.1
LOC100646037	XM_012315675.2	XP_012171065.1
LOC100646038	XM_003400887.3	XP_003400935.2
LOC100646039	XM_003401050.3	XP_003401098.2
LOC100646040	XM_012317016.2	XP_012172406.1
LOC100646040	XM_020866811.1	XP_020722470.1
LOC100646041	XM_003401292.3	XP_003401340.1
LOC100646041	XM_020867124.1	XP_020722783.1
LOC100646042	XM_003401377.3	XP_003401425.1
LOC100646043	XM_003401455.3	XP_003401503.2
LOC100646044	XM_012317558.2	XP_012172948.1
LOC100646046	XM_003402247.3	XP_003402295.1
LOC100646047	XM_003402483.3	XP_003402531.3
LOC100646048	XM_003402559.3	XP_003402607.1
LOC100646049	XM_003402941.2	XP_003402989.1
LOC100646051	XM_012309150.2	XP_012164540.1
LOC100646052	XM_003393398.3	XP_003393446.1
LOC100646052	XM_020865514.1	XP_020721173.1
LOC100646053	XM_003393785.3	XP_003393833.1
LOC100646054	XM_003394106.3	XP_003394154.1
LOC100646055	XM_003394188.3	XP_003394236.1
LOC100646055	XM_020868668.1	XP_020724327.1
LOC100646056	XM_003394348.3	XP_003394396.1
LOC100646057	XM_003394986.3	XP_003395034.1
LOC100646058	XM_003395147.3	XP_003395195.1
LOC100646059	XM_012308564.2	XP_012163954.1
LOC100646059	XM_012308566.2	XP_012163956.1
LOC100646059	XM_020863141.1	XP_020718800.1
LOC100646059	XM_020863142.1	XP_020718801.1
LOC100646060	XM_003395391.3	XP_003395439.1
LOC100646061	XM_003395555.3	XP_003395603.1
LOC100646062	XM_012309126.2	XP_012164516.2
LOC100646062	XM_020863290.1	XP_020718949.1
LOC100646062	XM_020863291.1	XP_020718950.1
LOC100646063	XM_003395966.3	XP_003396014.1
LOC100646063	XM_012309426.2	XP_012164816.1
LOC100646063	XM_012309427.2	XP_012164817.1
LOC100646063	XM_020863518.1	XP_020719177.1
LOC100646063	XM_020863519.1	XP_020719178.1
LOC100646064	XM_020864463.1	XP_020720122.1
LOC100646065	XM_003397982.3	XP_003398030.1
LOC100646066	XM_012312446.2	XP_012167836.1
LOC100646066	XM_012312447.2	XP_012167837.1
LOC100646066	XM_012312448.2	XP_012167838.1
LOC100646066	XM_012312449.2	XP_012167839.1
LOC100646066	XM_012312450.2	XP_012167840.1
LOC100646066	XM_012312451.2	XP_012167841.1
LOC100646067	XM_003398304.3	XP_003398352.1
LOC100646067	XM_012312673.2	XP_012168063.1
LOC100646067	XM_012312675.2	XP_012168065.1
LOC100646067	XM_020864879.1	XP_020720538.1
LOC100646068	XM_003398473.3	XP_003398521.2
LOC100646069	XM_020865403.1	XP_020721062.1
LOC100646069	XM_020865404.1	XP_020721063.1
LOC100646070	XM_003399038.3	XP_003399086.3
LOC100646071	XM_003399119.3	XP_003399167.1
LOC100646072	XM_012314266.2	XP_012169656.1
LOC100646073	XM_020866156.1	XP_020721815.1
LOC100646075	XM_012315753.2	XP_012171143.1
LOC100646076	XM_003400480.3	XP_003400528.1
LOC100646077	XM_003400730.3	XP_003400778.1
LOC100646077	XM_020866687.1	XP_020722346.1
LOC100646077	XM_020866688.1	XP_020722347.1
LOC100646077	XM_020866689.1	XP_020722348.1
LOC100646077	XM_020866690.1	XP_020722349.1
LOC100646078	XM_003400805.3	XP_003400853.1
LOC100646079	XM_003401697.3	XP_003401745.1
LOC100646079	XM_012317722.2	XP_012173112.1
LOC100646079	XM_012317723.2	XP_012173113.1
LOC100646080	XM_012317816.2	XP_012173206.2
LOC100646081	XM_003402093.3	XP_003402141.1
LOC100646081	XM_012318307.2	XP_012173697.1
LOC100646082	XM_003402172.3	XP_003402220.1
LOC100646083	XM_020867659.1	XP_020723318.1
LOC100646084	XM_012318649.2	XP_012174039.1
LOC100646084	XM_012318650.2	XP_012174040.1
LOC100646084	XM_020867708.1	XP_020723367.1
LOC100646085	XM_003402715.3	XP_003402763.1
LOC100646086	XM_012319156.2	XP_012174546.1
LOC100646087	XM_012319401.2	XP_012174791.1
LOC100646088	XM_003403095.3	XP_003403143.1
LOC100646088	XM_012319760.2	XP_012175150.1
LOC100646088	XM_020868173.1	XP_020723832.1
LOC100646089	XM_003403174.2	XP_003403222.1
LOC100646090	NM_001287565.1	NP_001274494.1
LOC100646090	XM_003403246.3	XP_003403294.1
LOC100646091	XM_003392841.3	XP_003392889.1
LOC100646091	XM_012313921.2	XP_012169311.1
LOC100646093	XM_012310665.2	XP_012166055.1
LOC100646094	XM_003393242.3	XP_003393290.1
LOC100646094	XM_012311558.2	XP_012166948.1
LOC100646094	XM_012311572.2	XP_012166962.1
LOC100646095	XM_012311352.2	XP_012166742.1
LOC100646096	XM_003393708.2	XP_003393756.1
LOC100646096	XM_003393709.2	XP_003393757.1
LOC100646098	XM_003393946.1	XP_003393994.1
LOC100646099	XM_003394425.3	XP_003394473.1
LOC100646099	XM_012321015.2	XP_012176405.1
LOC100646099	XM_020868459.1	XP_020724118.1
LOC100646099	XM_020868460.1	XP_020724119.1
LOC100646100	XM_012320970.2	XP_012176360.1
LOC100646100	XM_020868521.1	XP_020724180.1
LOC100646100	XM_020868522.1	XP_020724181.1
LOC100646100	XM_020868523.1	XP_020724182.1
LOC100646100	XM_020868525.1	XP_020724184.1
LOC100646101	XM_003394582.3	XP_003394630.1
LOC100646101	XM_003394583.3	XP_003394631.1
LOC100646102	XM_012307725.2	XP_012163115.1
LOC100646102	XM_012307727.2	XP_012163117.1
LOC100646103	XM_003394821.3	XP_003394869.1
LOC100646103	XM_003394822.3	XP_003394870.1
LOC100646104	XM_003394906.3	XP_003394954.1
LOC100646105	XM_003395066.3	XP_003395114.1
LOC100646106	XM_003396045.2	XP_003396093.1
LOC100646107	XM_003396370.3	XP_003396418.1
LOC100646107	XM_003396371.3	XP_003396419.1
LOC100646107	XM_012310062.2	XP_012165452.1
LOC100646108	XM_020863587.1	XP_020719246.1
LOC100646108	XM_020863588.1	XP_020719247.1
LOC100646108	XM_020863589.1	XP_020719248.1
LOC100646108	XM_020863590.1	XP_020719249.1
LOC100646109	XM_003396691.3	XP_003396739.1
LOC100646110	XM_003396934.3	XP_003396982.1
LOC100646110	XM_012310166.2	XP_012165556.1
LOC100646110	XM_012310170.2	XP_012165560.1
LOC100646110	XM_012310171.2	XP_012165561.1
LOC100646110	XM_012310172.2	XP_012165562.1
LOC100646110	XM_012310173.2	XP_012165563.1
LOC100646110	XM_012310175.2	XP_012165565.1
LOC100646110	XM_012310176.2	XP_012165566.1
LOC100646110	XM_020863671.1	XP_020719330.1
LOC100646111	XM_003397419.3	XP_003397467.1
LOC100646112	XM_003397500.3	XP_003397548.1
LOC100646113	XM_003397580.2	XP_003397628.1
LOC100646115	XM_020864782.1	XP_020720441.1
LOC100646117	XM_012313053.2	XP_012168443.1
LOC100646117	XM_020864883.1	XP_020720542.1
LOC100646118	XM_012312566.2	XP_012167956.1
LOC100646119	XM_020865368.1	XP_020721027.1
LOC100646120	XM_020865434.1	XP_020721093.1
LOC100646121	XM_003399356.3	XP_003399404.1
LOC100646121	XM_012314409.2	XP_012169799.1
LOC100646121	XM_012314410.2	XP_012169800.1
LOC100646122	XM_003399591.3	XP_003399639.1
LOC100646123	XM_003399836.3	XP_003399884.1
LOC100646125	XM_003400564.3	XP_003400612.1
LOC100646125	XM_012316191.2	XP_012171581.1
LOC100646126	XM_012316757.2	XP_012172147.1
LOC100646127	XM_003401128.2	XP_003401176.1
LOC100646128	XM_020866911.1	XP_020722570.1
LOC100646129	XM_003401934.3	XP_003401982.1
LOC100646131	XM_003402639.3	XP_003402687.1
LOC100646131	XM_012318998.2	XP_012174388.1
LOC100646131	XM_012319000.2	XP_012174390.1
LOC100646132	XM_012320021.2	XP_012175411.1
LOC100646132	XM_012320022.2	XP_012175412.1
LOC100646132	XM_012320023.2	XP_012175413.1
LOC100646133	XM_003393000.2	XP_003393048.1
LOC100646134	XM_003393471.3	XP_003393519.1
LOC100646135	XM_012317153.2	XP_012172543.2
LOC100646136	XM_012320414.2	XP_012175804.1
LOC100646137	XM_012321244.2	XP_012176634.1
LOC100646138	XM_003395229.3	XP_003395277.1
LOC100646138	XM_012308444.2	XP_012163834.1
LOC100646138	XM_012308445.2	XP_012163835.1
LOC100646139	XM_012308541.2	XP_012163931.1
LOC100646140	XM_003395640.3	XP_003395688.1
LOC100646141	XM_012308902.2	XP_012164292.1
LOC100646141	XM_020863252.1	XP_020718911.1
LOC100646141	XM_020863253.1	XP_020718912.1
LOC100646141	XM_020863254.1	XP_020718913.1
LOC100646141	XM_020863255.1	XP_020718914.1
LOC100646141	XM_020863256.1	XP_020718915.1
LOC100646141	XM_020863257.1	XP_020718916.1
LOC100646141	XM_020863258.1	XP_020718917.1
LOC100646141	XR_002307726.1	
LOC100646142	XM_003396127.3	XP_003396175.1
LOC100646142	XM_012309406.2	XP_012164796.1
LOC100646142	XM_020863417.1	XP_020719076.1
LOC100646142	XM_020863418.1	XP_020719077.1
LOC100646142	XM_020863419.1	XP_020719078.1
LOC100646142	XM_020863420.1	XP_020719079.1
LOC100646143	XM_003396207.3	XP_003396255.1
LOC100646144	XM_003396290.3	XP_003396338.1
LOC100646145	XM_003396447.3	XP_003396495.1
LOC100646145	XM_020864040.1	XP_020719699.1
LOC100646146	XM_003396524.3	XP_003396572.1
LOC100646147	XM_003396774.3	XP_003396822.2
LOC100646147	XM_012310564.2	XP_012165954.1
LOC100646147	XM_020863591.1	XP_020719250.1
LOC100646147	XM_020863592.1	XP_020719251.1
LOC100646147	XM_020863593.1	XP_020719252.1
LOC100646147	XM_020863594.1	XP_020719253.1
LOC100646147	XM_020863595.1	XP_020719254.1
LOC100646147	XM_020863596.1	XP_020719255.1
LOC100646147	XM_020863597.1	XP_020719256.1
LOC100646149	XM_020864179.1	XP_020719838.1
LOC100646149	XM_020864180.1	XP_020719839.1
LOC100646149	XM_020864181.1	XP_020719840.1
LOC100646149	XM_020864182.1	XP_020719841.1
LOC100646150	XM_003397180.3	XP_003397228.1
LOC100646152	XM_012312763.2	XP_012168153.2
LOC100646152	XM_020864885.1	XP_020720544.1
LOC100646153	XM_012313185.2	XP_012168575.1
LOC100646154	XM_020865973.1	XP_020721632.1
LOC100646154	XM_020865974.1	XP_020721633.1
LOC100646154	XM_020865975.1	XP_020721634.1
LOC100646154	XM_020865976.1	XP_020721635.1
LOC100646154	XM_020865977.1	XP_020721636.1
LOC100646154	XM_020865978.1	XP_020721637.1
LOC100646155	XM_012315561.2	XP_012170951.1
LOC100646156	XM_020866386.1	XP_020722045.1
LOC100646157	XM_003401051.3	XP_003401099.1
LOC100646157	XM_012316863.2	XP_012172253.1
LOC100646158	XM_003401212.3	XP_003401260.1
LOC100646159	XM_003401293.3	XP_003401341.1
LOC100646160	XM_012317225.2	XP_012172615.2
LOC100646162	XM_003401855.3	XP_003401903.1
LOC100646163	XM_020867619.1	XP_020723278.1
LOC100646163	XM_020867620.1	XP_020723279.1
LOC100646164	XM_003402484.3	XP_003402532.1
LOC100646166	XM_003402942.2	XP_003402990.1
LOC100646167	XM_012309188.2	XP_012164578.1
LOC100646168	XM_003393399.3	XP_003393447.1
LOC100646168	XM_020865534.1	XP_020721193.1
LOC100646168	XM_020865539.1	XP_020721198.1
LOC100646168	XM_020865543.1	XP_020721202.1
LOC100646170	XM_003393786.3	XP_003393834.1
LOC100646171	XM_012320524.2	XP_012175914.1
LOC100646172	XM_003394189.3	XP_003394237.1
LOC100646172	XM_012320668.2	XP_012176058.1
