GeneID	TranscriptID	ProteinID
LOC108625722	XM_026814213.1	XP_026670014.1
LOC108625722	XM_026814214.1	XP_026670015.1
LOC108625722	XR_003389293.1	
LOC108625723	XM_018025949.2	XP_017881438.1
LOC108625723	XM_018025967.2	XP_017881456.1
LOC108625725	XM_018025953.2	XP_017881442.1
LOC108625725	XM_018025954.2	XP_017881443.1
LOC108625726	XM_018025956.2	XP_017881445.1
LOC108625727	XM_018025957.2	XP_017881446.1
LOC108625728	XM_018026002.2	XP_017881491.1
LOC108625729	XM_018025960.2	XP_017881449.1
LOC108625729	XM_018025961.2	XP_017881450.1
LOC108625730	XM_018025962.2	XP_017881451.1
LOC108625731	XM_018025963.2	XP_017881452.1
LOC108625731	XR_003389288.1	
LOC108625732	XM_018025964.2	XP_017881453.1
LOC108625733	XM_018025965.2	XP_017881454.1
LOC108625734	XM_018025966.2	XP_017881455.1
LOC108625734	XM_018025968.2	XP_017881457.1
LOC108625735	XM_018025969.2	XP_017881458.1
LOC108625736	XM_018025970.2	XP_017881459.1
LOC108625736	XM_018025971.2	XP_017881460.1
LOC108625736	XM_018025972.2	XP_017881461.1
LOC108625737	XM_018025973.2	XP_017881462.1
LOC108625738	XM_018025974.2	XP_017881463.1
LOC108625739	XM_018025975.2	XP_017881464.1
LOC108625739	XM_018025977.2	XP_017881466.1
LOC108625739	XM_026814238.1	XP_026670039.1
LOC108625739	XM_026814239.1	XP_026670040.1
LOC108625739	XM_026814240.1	XP_026670041.1
LOC108625740	XM_018025979.2	XP_017881468.1
LOC108625741	XM_018025978.2	XP_017881467.1
LOC108625742	XM_018025980.2	XP_017881469.1
LOC108625742	XM_018025981.2	XP_017881470.1
LOC108625742	XM_018025984.2	XP_017881473.1
LOC108625743	XM_018025986.2	XP_017881475.1
LOC108625743	XM_026814220.1	XP_026670021.1
LOC108625744	XM_026814223.1	XP_026670024.1
LOC108625744	XM_026814224.1	XP_026670025.1
LOC108625744	XM_026814225.1	XP_026670026.1
LOC108625744	XM_026814226.1	XP_026670027.1
LOC108625744	XM_026814227.1	XP_026670028.1
LOC108625744	XM_026814228.1	XP_026670029.1
LOC108625745	XM_018025988.2	XP_017881477.1
LOC108625746	XM_018025993.2	XP_017881482.1
LOC108625746	XM_018026003.2	XP_017881492.1
LOC108625747	XM_018025989.2	XP_017881478.1
LOC108625747	XM_026814222.1	XP_026670023.1
LOC108625748	XM_026814229.1	XP_026670030.1
LOC108625749	XM_018025998.2	XP_017881487.1
LOC108625749	XM_026814232.1	XP_026670033.1
LOC108625750	XM_018025999.2	XP_017881488.1
LOC108625750	XM_018026000.2	XP_017881489.1
LOC108625751	XM_018026004.2	XP_017881493.1
LOC108625751	XM_018026005.2	XP_017881494.1
LOC108625752	XM_018026006.2	XP_017881495.1
LOC108625752	XM_026814189.1	XP_026669990.1
LOC108625753	XM_018026007.2	XP_017881496.1
LOC108625753	XM_018026008.2	XP_017881497.1
LOC108625754	XM_018026009.2	XP_017881498.1
LOC108625754	XM_018026010.2	XP_017881499.1
LOC108625754	XM_026814169.1	XP_026669970.1
LOC108625755	XM_018026011.2	XP_017881500.1
LOC108625756	XM_018026016.2	XP_017881505.1
LOC108625756	XM_026814468.1	XP_026670269.1
LOC108625757	XM_018026012.2	XP_017881501.1
LOC108625757	XM_018026013.2	XP_017881502.1
LOC108625758	XM_018026014.2	XP_017881503.1
LOC108625758	XM_018026017.2	XP_017881506.1
LOC108625759	XM_018026018.2	XP_017881507.1
LOC108625759	XM_018026019.2	XP_017881508.1
LOC108625760	XM_018026020.2	XP_017881509.1
LOC108625761	XM_018026021.2	XP_017881510.1
LOC108625762	XM_018026023.2	XP_017881512.1
LOC108625763	XM_018026024.2	XP_017881513.1
LOC108625764	XM_018026028.2	XP_017881517.1
LOC108625764	XM_018026038.2	XP_017881527.1
LOC108625765	XM_018026025.2	XP_017881514.1
LOC108625766	XM_018026026.2	XP_017881515.1
LOC108625766	XM_018026027.2	XP_017881516.1
LOC108625766	XR_003389289.1	
LOC108625767	XM_018026029.2	XP_017881518.1
LOC108625767	XM_018026030.2	XP_017881519.1
LOC108625767	XM_026814178.1	XP_026669979.1
LOC108625768	XM_018026031.2	XP_017881520.1
LOC108625769	XM_018026032.1	XP_017881521.1
LOC108625770	XM_018026033.2	XP_017881522.1
LOC108625770	XM_018026034.2	XP_017881523.1
LOC108625770	XM_018026036.2	XP_017881525.1
LOC108625770	XM_018026037.2	XP_017881526.1
LOC108625770	XM_026814177.1	XP_026669978.1
LOC108625771	XM_018026040.2	XP_017881529.1
LOC108625771	XM_026814192.1	XP_026669993.1
LOC108625771	XR_003389292.1	
LOC108625772	XM_018026041.2	XP_017881530.2
LOC108625773	XM_018026043.2	XP_017881532.1
LOC108625773	XM_026814241.1	XP_026670042.1
LOC108625774	XM_018026045.2	XP_017881534.1
LOC108625774	XM_018026046.2	XP_017881535.1
LOC108625775	XR_001916661.2	
LOC108625776	XM_018026048.2	XP_017881537.1
LOC108625778	XM_018026051.2	XP_017881540.1
LOC108625778	XM_018026053.2	XP_017881542.1
LOC108625778	XM_018026054.2	XP_017881543.1
LOC108625779	XM_018026055.2	XP_017881544.1
LOC108625779	XM_026814242.1	XP_026670043.1
LOC108625780	XM_018026056.2	XP_017881545.1
LOC108625780	XM_026814234.1	XP_026670035.1
LOC108625780	XM_026814235.1	XP_026670036.1
LOC108625780	XM_026814236.1	XP_026670037.1
LOC108625782	XM_018026060.2	XP_017881549.1
LOC108625782	XM_026814373.1	XP_026670174.1
LOC108625782	XM_026814377.1	XP_026670178.1
LOC108625782	XM_026814383.1	XP_026670184.1
LOC108625782	XR_003389323.1	
LOC108625782	XR_003389325.1	
LOC108625784	XM_018026058.2	XP_017881547.1
LOC108625784	XR_001916664.2	
LOC108625785	XM_026814245.1	XP_026670046.1
LOC108625786	XM_018026061.2	XP_017881550.1
LOC108625786	XM_018026062.2	XP_017881551.1
LOC108625786	XM_018026063.2	XP_017881552.1
LOC108625786	XM_026814243.1	XP_026670044.1
LOC108625786	XM_026814244.1	XP_026670045.1
LOC108625787	XM_018026065.2	XP_017881554.1
LOC108625788	XM_026814248.1	XP_026670049.1
LOC108625789	XM_026814249.1	XP_026670050.1
LOC108625790	XM_018026071.2	XP_017881560.1
LOC108625790	XM_018026079.2	XP_017881568.1
LOC108625791	XM_018026068.2	XP_017881557.1
LOC108625792	XM_018026069.2	XP_017881558.1
LOC108625792	XM_026814251.1	XP_026670052.1
LOC108625792	XM_026814252.1	XP_026670053.1
LOC108625792	XM_026814253.1	XP_026670054.1
LOC108625793	XM_026814262.1	XP_026670063.1
LOC108625794	XM_018026072.1	XP_017881561.1
LOC108625795	XM_018026073.1	XP_017881562.1
LOC108625796	XM_018026074.2	XP_017881563.1
LOC108625797	XM_026814250.1	XP_026670051.1
LOC108625798	XM_018026076.2	XP_017881565.1
LOC108625799	XM_018026077.2	XP_017881566.1
LOC108625799	XM_018026080.2	XP_017881569.1
LOC108625799	XM_018026082.2	XP_017881571.1
LOC108625799	XM_018026083.2	XP_017881572.1
LOC108625799	XM_018026084.2	XP_017881573.1
LOC108625799	XM_018026085.2	XP_017881574.1
LOC108625799	XR_001916665.2	
LOC108625799	XR_003389298.1	
LOC108625799	XR_003389299.1	
LOC108625799	XR_003389300.1	
LOC108625800	XM_018026127.2	XP_017881616.1
LOC108625800	XM_018026200.2	XP_017881689.1
LOC108625801	XM_018026086.2	XP_017881575.1
LOC108625802	XM_018026087.2	XP_017881576.1
LOC108625802	XM_018026088.2	XP_017881577.1
LOC108625802	XM_018026089.2	XP_017881578.1
LOC108625803	XM_018026102.2	XP_017881591.1
LOC108625804	XM_018026091.2	XP_017881580.1
LOC108625805	XM_018026092.2	XP_017881581.2
LOC108625805	XM_026814254.1	XP_026670055.1
LOC108625805	XM_026814255.1	XP_026670056.1
LOC108625805	XM_026814256.1	XP_026670057.1
LOC108625805	XM_026814258.1	XP_026670059.1
LOC108625805	XM_026814259.1	XP_026670060.1
LOC108625805	XM_026814260.1	XP_026670061.1
LOC108625806	XM_018026094.2	XP_017881583.1
LOC108625807	XM_018026095.2	XP_017881584.1
LOC108625808	XM_018026096.2	XP_017881585.1
LOC108625808	XM_018026097.2	XP_017881586.1
LOC108625808	XM_018026098.2	XP_017881587.1
LOC108625808	XM_018026099.2	XP_017881588.1
LOC108625808	XM_018026100.2	XP_017881589.1
LOC108625808	XM_026814263.1	XP_026670064.1
LOC108625808	XM_026814264.1	XP_026670065.1
LOC108625808	XM_026814265.1	XP_026670066.1
LOC108625808	XM_026814266.1	XP_026670067.1
LOC108625808	XM_026814267.1	XP_026670068.1
LOC108625808	XM_026814268.1	XP_026670069.1
LOC108625808	XM_026814269.1	XP_026670070.1
LOC108625808	XM_026814270.1	XP_026670071.1
LOC108625808	XM_026814271.1	XP_026670072.1
LOC108625808	XM_026814272.1	XP_026670073.1
LOC108625808	XM_026814273.1	XP_026670074.1
LOC108625808	XR_003389301.1	
LOC108625808	XR_003389302.1	
LOC108625808	XR_003389303.1	
LOC108625808	XR_003389304.1	
LOC108625809	XM_018026103.2	XP_017881592.1
LOC108625809	XM_026814274.1	XP_026670075.1
LOC108625809	XM_026814275.1	XP_026670076.1
LOC108625810	XM_018026109.2	XP_017881598.1
LOC108625811	XM_018026111.2	XP_017881600.1
LOC108625812	XM_018026115.2	XP_017881604.1
LOC108625813	XM_018026112.2	XP_017881601.1
LOC108625813	XM_018026113.2	XP_017881602.1
LOC108625814	XM_018026114.2	XP_017881603.1
LOC108625815	XM_018026116.2	XP_017881605.1
LOC108625816	XM_018026117.2	XP_017881606.1
LOC108625817	XM_026814247.1	XP_026670048.1
LOC108625818	XM_018026119.2	XP_017881608.1
LOC108625819	XM_018026120.2	XP_017881609.1
LOC108625820	XM_018026121.2	XP_017881610.1
LOC108625821	XM_018026122.2	XP_017881611.1
LOC108625822	XM_018026128.2	XP_017881617.1
LOC108625822	XM_018026137.2	XP_017881626.1
LOC108625823	XM_018026124.2	XP_017881613.1
LOC108625823	XM_018026125.2	XP_017881614.1
LOC108625823	XM_018026126.2	XP_017881615.1
LOC108625824	XM_018026129.2	XP_017881618.1
LOC108625825	XM_018026130.2	XP_017881619.1
LOC108625826	XM_018026131.2	XP_017881620.1
LOC108625827	XM_018026133.2	XP_017881622.1
LOC108625827	XM_018026134.2	XP_017881623.1
LOC108625828	XM_018026135.2	XP_017881624.1
LOC108625829	XM_018026136.2	XP_017881625.1
LOC108625829	XM_018026138.2	XP_017881627.1
LOC108625829	XM_018026139.2	XP_017881628.1
LOC108625830	XM_018026140.2	XP_017881629.1
LOC108625831	XM_018026141.2	XP_017881630.1
LOC108625831	XM_026814277.1	XP_026670078.1
LOC108625832	XM_018026142.2	XP_017881631.2
LOC108625833	XM_018026143.2	XP_017881632.2
LOC108625834	XM_018026145.2	XP_017881634.1
LOC108625835	XM_026814296.1	XP_026670097.1
LOC108625836	XM_026814291.1	XP_026670092.1
LOC108625837	XM_018026148.2	XP_017881637.1
LOC108625837	XM_018026149.2	XP_017881638.1
LOC108625837	XM_018026150.2	XP_017881639.1
LOC108625837	XM_018026151.2	XP_017881640.1
LOC108625837	XM_026814292.1	XP_026670093.1
LOC108625837	XM_026814293.1	XP_026670094.1
LOC108625837	XM_026814294.1	XP_026670095.1
LOC108625838	XM_018026152.2	XP_017881641.1
LOC108625839	XM_026814400.1	XP_026670201.1
LOC108625840	XM_018026153.2	XP_017881642.1
LOC108625840	XM_018026154.2	XP_017881643.1
LOC108625840	XM_018026156.2	XP_017881645.1
LOC108625840	XM_018026158.2	XP_017881647.1
LOC108625840	XM_026814287.1	XP_026670088.1
LOC108625840	XM_026814288.1	XP_026670089.1
LOC108625841	XM_018026159.2	XP_017881648.1
LOC108625841	XM_026814290.1	XP_026670091.1
LOC108625842	XM_026814278.1	XP_026670079.1
LOC108625842	XM_026814280.1	XP_026670081.1
LOC108625842	XM_026814281.1	XP_026670082.1
LOC108625843	XM_018026161.2	XP_017881650.1
LOC108625843	XM_026814282.1	XP_026670083.1
LOC108625843	XM_026814283.1	XP_026670084.1
LOC108625843	XM_026814284.1	XP_026670085.1
LOC108625844	XM_018026162.2	XP_017881651.1
LOC108625844	XM_018026163.2	XP_017881652.1
LOC108625844	XM_018026164.2	XP_017881653.1
LOC108625844	XM_026814297.1	XP_026670098.1
LOC108625844	XM_026814298.1	XP_026670099.1
LOC108625844	XM_026814299.1	XP_026670100.1
LOC108625844	XM_026814300.1	XP_026670101.1
LOC108625844	XM_026814301.1	XP_026670102.1
LOC108625844	XR_003389306.1	
LOC108625845	XM_018026165.2	XP_017881654.1
LOC108625846	XM_018026168.2	XP_017881657.1
LOC108625846	XM_026814418.1	XP_026670219.1
LOC108625847	XM_018026166.1	XP_017881655.1
LOC108625847	XR_001916667.2	
LOC108625847	XR_003389307.1	
LOC108625847	XR_003389308.1	
LOC108625847	XR_003389309.1	
LOC108625847	XR_003389310.1	
LOC108625848	XM_018026167.2	XP_017881656.1
LOC108625849	XM_018026169.1	XP_017881658.1
LOC108625850	XM_018026170.1	XP_017881659.1
LOC108625851	XM_018026171.2	XP_017881660.1
LOC108625852	XM_018026172.2	XP_017881661.1
LOC108625852	XM_026814304.1	XP_026670105.1
LOC108625852	XR_003389312.1	
LOC108625853	XM_018026173.2	XP_017881662.1
LOC108625853	XM_018026174.2	XP_017881663.1
LOC108625853	XM_018026175.2	XP_017881664.1
LOC108625853	XM_018026176.2	XP_017881665.1
LOC108625853	XM_018026177.2	XP_017881666.1
LOC108625853	XM_018026178.2	XP_017881667.1
LOC108625853	XM_026814307.1	XP_026670108.1
LOC108625853	XM_026814308.1	XP_026670109.1
LOC108625854	XM_018026180.2	XP_017881669.1
LOC108625855	XM_018026179.2	XP_017881668.1
LOC108625855	XM_026814309.1	XP_026670110.1
LOC108625856	XM_018026181.2	XP_017881670.1
LOC108625857	XM_018026182.2	XP_017881671.1
LOC108625858	XM_026814312.1	XP_026670113.1
LOC108625858	XM_026814313.1	XP_026670114.1
LOC108625858	XM_026814314.1	XP_026670115.1
LOC108625858	XM_026814315.1	XP_026670116.1
LOC108625858	XM_026814316.1	XP_026670117.1
LOC108625859	XM_018026184.2	XP_017881673.1
LOC108625860	XM_018026185.2	XP_017881674.1
LOC108625860	XM_018026186.1	XP_017881675.1
LOC108625860	XM_018026187.2	XP_017881676.1
LOC108625860	XM_018026188.1	XP_017881677.1
LOC108625861	XM_018026189.2	XP_017881678.1
LOC108625862	XM_018026190.2	XP_017881679.1
LOC108625863	XM_018026191.2	XP_017881680.1
LOC108625864	XM_018026192.1	XP_017881681.1
LOC108625866	XM_026814318.1	XP_026670119.1
LOC108625867	XM_018026196.2	XP_017881685.1
LOC108625867	XM_026814319.1	XP_026670120.1
LOC108625868	XM_018026197.2	XP_017881686.1
LOC108625869	XM_018026199.2	XP_017881688.1
LOC108625870	XR_003389332.1	
LOC108625870	XR_003389333.1	
LOC108625870	XR_003389334.1	
LOC108625871	XM_026814320.1	XP_026670121.1
LOC108625871	XR_003389313.1	
LOC108625872	XM_026814345.1	XP_026670146.1
LOC108625873	XM_018026203.2	XP_017881692.1
LOC108625873	XM_026814327.1	XP_026670128.1
LOC108625874	XM_026814348.1	XP_026670149.1
LOC108625875	XM_026814358.1	XP_026670159.1
LOC108625875	XM_026814359.1	XP_026670160.1
LOC108625876	XM_018026206.2	XP_017881695.1
LOC108625877	XM_018026207.1	XP_017881696.1
LOC108625879	XM_018026208.2	XP_017881697.1
LOC108625880	XM_018026209.2	XP_017881698.1
LOC108625881	XM_018026210.2	XP_017881699.1
LOC108625881	XM_018026211.2	XP_017881700.1
LOC108625882	XM_018026212.2	XP_017881701.1
LOC108625883	XM_018026213.2	XP_017881702.1
LOC108625884	XM_018026214.2	XP_017881703.1
LOC108625885	XM_026814029.1	XP_026669830.1
LOC108625885	XM_026814030.1	XP_026669831.1
LOC108625885	XM_026814037.1	XP_026669838.1
LOC108625886	XM_018026216.2	XP_017881705.1
LOC108625886	XM_026814376.1	XP_026670177.1
LOC108625886	XM_026814378.1	XP_026670179.1
LOC108625887	XM_018026217.2	XP_017881706.1
LOC108625888	XM_018026219.2	XP_017881708.1
LOC108625889	XM_018026220.2	XP_017881709.1
LOC108625889	XM_026814323.1	XP_026670124.1
LOC108625890	XM_026814321.1	XP_026670122.1
LOC108625891	XM_018026222.2	XP_017881711.1
LOC108625891	XM_026814354.1	XP_026670155.1
LOC108625892	XM_018026223.2	XP_017881712.1
LOC108625893	XM_018026224.2	XP_017881713.1
LOC108625894	XM_026814334.1	XP_026670135.1
LOC108625895	XM_018026228.2	XP_017881717.1
LOC108625895	XM_018026237.2	XP_017881726.1
LOC108625895	XM_026813961.1	XP_026669762.1
LOC108625896	XM_018026226.2	XP_017881715.1
LOC108625896	XM_026814336.1	XP_026670137.1
LOC108625896	XM_026814337.1	XP_026670138.1
LOC108625896	XM_026814338.1	XP_026670139.1
LOC108625896	XM_026814339.1	XP_026670140.1
LOC108625896	XM_026814340.1	XP_026670141.1
LOC108625897	XM_018026227.2	XP_017881716.1
LOC108625897	XM_026814341.1	XP_026670142.1
LOC108625897	XM_026814342.1	XP_026670143.1
LOC108625898	XM_018026229.2	XP_017881718.1
LOC108625898	XM_026814343.1	XP_026670144.1
LOC108625898	XR_003389318.1	
LOC108625899	XM_026814344.1	XP_026670145.1
LOC108625900	XM_018026233.2	XP_017881722.1
LOC108625900	XM_018026234.2	XP_017881723.1
LOC108625900	XM_018026235.2	XP_017881724.1
LOC108625900	XM_026814328.1	XP_026670129.1
LOC108625900	XM_026814329.1	XP_026670130.1
LOC108625900	XM_026814331.1	XP_026670132.1
LOC108625900	XM_026814332.1	XP_026670133.1
LOC108625900	XM_026814333.1	XP_026670134.1
LOC108625901	XM_018026236.2	XP_017881725.1
LOC108625902	XM_018026238.2	XP_017881727.1
LOC108625902	XM_026814351.1	XP_026670152.1
LOC108625903	XM_018026239.2	XP_017881728.1
LOC108625904	XM_018026240.2	XP_017881729.1
LOC108625904	XM_018026241.2	XP_017881730.1
LOC108625904	XM_018026242.2	XP_017881731.1
LOC108625904	XM_026814352.1	XP_026670153.1
LOC108625904	XM_026814353.1	XP_026670154.1
LOC108625905	XM_018026243.2	XP_017881732.1
LOC108625905	XM_018026244.2	XP_017881733.1
LOC108625905	XM_018026245.2	XP_017881734.1
LOC108625905	XM_018026246.2	XP_017881735.1
LOC108625905	XM_026814356.1	XP_026670157.1
LOC108625905	XM_026814357.1	XP_026670158.1
LOC108625906	XM_018026251.2	XP_017881740.1
LOC108625907	XM_018026247.2	XP_017881736.1
LOC108625907	XM_018026248.2	XP_017881737.1
LOC108625907	XM_018026249.2	XP_017881738.1
LOC108625907	XM_018026250.2	XP_017881739.1
LOC108625907	XM_018026253.2	XP_017881742.1
LOC108625908	XM_018026255.2	XP_017881744.1
LOC108625909	XM_018026256.2	XP_017881745.1
LOC108625910	XM_018026257.2	XP_017881746.1
LOC108625911	XM_018026258.2	XP_017881747.1
LOC108625912	XM_018026259.2	XP_017881748.1
LOC108625913	XM_018026263.2	XP_017881752.1
LOC108625913	XM_018026273.2	XP_017881762.1
LOC108625913	XM_018026283.2	XP_017881772.1
LOC108625913	XM_018026292.2	XP_017881781.1
LOC108625913	XM_026814120.1	XP_026669921.1
LOC108625914	XM_018026261.2	XP_017881750.1
LOC108625914	XM_018026262.2	XP_017881751.1
LOC108625914	XM_026814380.1	XP_026670181.1
LOC108625914	XM_026814381.1	XP_026670182.1
LOC108625914	XM_026814382.1	XP_026670183.1
LOC108625915	XM_018026264.2	XP_017881753.1
LOC108625916	XM_018026265.2	XP_017881754.2
LOC108625916	XM_026814379.1	XP_026670180.1
LOC108625917	XM_026814384.1	XP_026670185.1
LOC108625918	XM_018026270.1	XP_017881759.1
LOC108625918	XM_018026271.2	XP_017881760.1
LOC108625918	XM_026814360.1	XP_026670161.1
LOC108625918	XM_026814361.1	XP_026670162.1
LOC108625918	XM_026814362.1	XP_026670163.1
LOC108625918	XM_026814363.1	XP_026670164.1
LOC108625918	XM_026814364.1	XP_026670165.1
LOC108625919	XM_018026274.2	XP_017881763.1
LOC108625919	XM_018026275.2	XP_017881764.1
LOC108625920	XM_018026276.2	XP_017881765.1
LOC108625920	XM_018026277.2	XP_017881766.1
LOC108625920	XM_018026282.2	XP_017881771.1
LOC108625920	XM_026814366.1	XP_026670167.1
LOC108625920	XM_026814367.1	XP_026670168.1
LOC108625920	XM_026814368.1	XP_026670169.1
LOC108625920	XM_026814369.1	XP_026670170.1
LOC108625920	XM_026814370.1	XP_026670171.1
LOC108625920	XM_026814371.1	XP_026670172.1
LOC108625920	XM_026814372.1	XP_026670173.1
LOC108625921	XM_018026315.2	XP_017881804.1
LOC108625921	XM_018026388.2	XP_017881877.1
LOC108625922	XM_018026284.2	XP_017881773.1
LOC108625923	XM_018026285.2	XP_017881774.1
LOC108625923	XM_018026286.2	XP_017881775.1
LOC108625923	XM_018026287.2	XP_017881776.1
LOC108625923	XM_018026288.2	XP_017881777.1
LOC108625923	XM_018026289.2	XP_017881778.1
LOC108625924	XM_018026290.2	XP_017881779.1
LOC108625924	XM_026814374.1	XP_026670175.1
LOC108625924	XM_026814375.1	XP_026670176.1
LOC108625925	XM_018026291.2	XP_017881780.1
LOC108625926	XM_018026293.1	XP_017881782.1
LOC108625927	XM_018026294.2	XP_017881783.1
LOC108625928	XM_018026295.2	XP_017881784.1
LOC108625929	XM_026814324.1	XP_026670125.1
LOC108625930	XM_018026298.2	XP_017881787.1
LOC108625931	XM_018026299.2	XP_017881788.1
LOC108625931	XM_026814326.1	XP_026670127.1
LOC108625932	XM_018026300.2	XP_017881789.1
LOC108625932	XM_018026304.2	XP_017881793.1
LOC108625932	XM_018026310.2	XP_017881799.1
LOC108625932	XM_026814144.1	XP_026669945.1
LOC108625943	XM_018026301.1	XP_017881790.1
LOC108625944	XM_018026302.1	XP_017881791.1
LOC108625945	XR_003389326.1	
LOC108625946	XM_018026305.2	XP_017881794.2
LOC108625949	XM_018026307.2	XP_017881796.1
LOC108625949	XM_026814385.1	XP_026670186.1
LOC108625951	XM_018026309.1	XP_017881798.1
LOC108625952	XM_018026311.1	XP_017881800.1
LOC108625953	XM_026814386.1	XP_026670187.1
LOC108625954	XM_018026317.2	XP_017881806.1
LOC108625955	XM_018026318.2	XP_017881807.1
LOC108625956	XM_018026321.2	XP_017881810.1
LOC108625956	XM_018026329.2	XP_017881818.1
LOC108625956	XM_018026346.2	XP_017881835.1
LOC108625956	XM_018026356.2	XP_017881845.1
LOC108625956	XM_026814355.1	XP_026670156.1
LOC108625956	XM_026814365.1	XP_026670166.1
LOC108625957	XM_018026319.1	XP_017881808.1
LOC108625959	XM_026814396.1	XP_026670197.1
LOC108625959	XM_026814397.1	XP_026670198.1
LOC108625960	XM_018026323.1	XP_017881812.1
LOC108625961	XM_026814399.1	XP_026670200.1
LOC108625962	XM_026814389.1	XP_026670190.1
LOC108625962	XM_026814390.1	XP_026670191.1
LOC108625962	XM_026814391.1	XP_026670192.1
LOC108625963	XM_018026326.1	XP_017881815.1
LOC108625964	XM_018026327.2	XP_017881816.1
LOC108625964	XM_018026330.2	XP_017881819.1
LOC108625964	XM_018026331.2	XP_017881820.1
LOC108625964	XM_018026333.2	XP_017881822.1
LOC108625964	XM_026814392.1	XP_026670193.1
LOC108625964	XM_026814393.1	XP_026670194.1
LOC108625964	XM_026814394.1	XP_026670195.1
LOC108625964	XM_026814395.1	XP_026670196.1
LOC108625965	XM_018026334.2	XP_017881823.1
LOC108625965	XM_018026335.2	XP_017881824.1
LOC108625966	XM_018026336.2	XP_017881825.1
LOC108625966	XM_018026338.2	XP_017881827.1
LOC108625967	XM_018026340.2	XP_017881829.1
LOC108625967	XM_018026341.2	XP_017881830.1
LOC108625967	XM_018026342.2	XP_017881831.1
LOC108625968	XM_018026343.2	XP_017881832.1
LOC108625969	XM_026814398.1	XP_026670199.1
LOC108625970	XM_018026345.2	XP_017881834.1
LOC108625971	XM_018026347.2	XP_017881836.1
LOC108625971	XM_018026348.2	XP_017881837.1
LOC108625971	XM_018026349.2	XP_017881838.1
LOC108625971	XM_018026350.2	XP_017881839.1
LOC108625971	XM_018026351.2	XP_017881840.1
LOC108625971	XM_018026352.2	XP_017881841.1
LOC108625971	XM_018026353.2	XP_017881842.1
LOC108625972	XM_018026354.2	XP_017881843.1
LOC108625973	XM_018026355.2	XP_017881844.1
LOC108625973	XM_018026357.2	XP_017881846.1
LOC108625974	XM_018026358.2	XP_017881847.1
LOC108625974	XM_026814387.1	XP_026670188.1
LOC108625975	XM_018026359.2	XP_017881848.2
LOC108625976	XM_018026360.1	XP_017881849.1
LOC108625977	XM_018026363.2	XP_017881852.1
LOC108625977	XM_026814088.1	XP_026669889.1
LOC108625977	XM_026814091.1	XP_026669892.1
LOC108625978	XM_018026361.1	XP_017881850.1
LOC108625979	XM_026814403.1	XP_026670204.1
LOC108625979	XM_026814404.1	XP_026670205.1
LOC108625980	XM_018026364.2	XP_017881853.2
LOC108625981	XM_018026365.1	XP_017881854.1
LOC108625982	XM_018026366.2	XP_017881855.2
LOC108625982	XM_018026367.2	XP_017881856.2
LOC108625982	XM_018026368.2	XP_017881857.2
LOC108625982	XM_018026371.2	XP_017881860.2
LOC108625982	XM_026814401.1	XP_026670202.1
LOC108625982	XM_026814402.1	XP_026670203.1
LOC108625983	XM_018026372.2	XP_017881861.1
LOC108625984	XM_018026381.2	XP_017881870.1
LOC108625984	XM_018026389.2	XP_017881878.1
LOC108625985	XM_018026373.2	XP_017881862.1
LOC108625986	XM_018026374.2	XP_017881863.1
LOC108625986	XM_026814408.1	XP_026670209.1
LOC108625988	XM_018026378.2	XP_017881867.1
LOC108625988	XM_026814409.1	XP_026670210.1
LOC108625990	XM_018026379.2	XP_017881868.2
LOC108625991	XM_018026380.2	XP_017881869.1
LOC108625991	XM_026814410.1	XP_026670211.1
LOC108625991	XM_026814411.1	XP_026670212.1
LOC108625991	XM_026814412.1	XP_026670213.1
LOC108625992	XM_026814416.1	XP_026670217.1
LOC108625992	XM_026814417.1	XP_026670218.1
LOC108625993	XM_026814419.1	XP_026670220.1
LOC108625994	XM_018026386.2	XP_017881875.2
LOC108625994	XM_026814423.1	XP_026670224.1
LOC108625995	XM_018026387.2	XP_017881876.1
LOC108625996	XM_018026390.2	XP_017881879.1
LOC108625996	XR_003389329.1	
LOC108625996	XR_003389330.1	
LOC108625997	XM_018026391.2	XP_017881880.1
LOC108625997	XM_026814420.1	XP_026670221.1
LOC108625998	XM_018026392.2	XP_017881881.1
LOC108625998	XM_026814426.1	XP_026670227.1
LOC108625999	XM_018026393.2	XP_017881882.2
LOC108626000	XM_018026394.2	XP_017881883.1
LOC108626001	XM_018026395.2	XP_017881884.1
LOC108626002	XM_018026396.2	XP_017881885.1
LOC108626003	XM_018026400.2	XP_017881889.1
LOC108626003	XM_026814069.1	XP_026669870.1
LOC108626004	XM_018026397.2	XP_017881886.1
LOC108626004	XM_026814424.1	XP_026670225.1
LOC108626004	XM_026814425.1	XP_026670226.1
LOC108626005	XR_001916671.2	
LOC108626006	XM_018026398.2	XP_017881887.1
LOC108626006	XM_018026399.2	XP_017881888.1
LOC108626006	XM_018026401.2	XP_017881890.1
LOC108626006	XM_018026402.2	XP_017881891.1
LOC108626006	XM_026814421.1	XP_026670222.1
LOC108626006	XM_026814422.1	XP_026670223.1
LOC108626007	XM_018026403.2	XP_017881892.1
LOC108626008	XM_018026404.2	XP_017881893.1
LOC108626009	XM_018026405.2	XP_017881894.1
LOC108626010	XM_018026412.2	XP_017881901.2
LOC108626011	XM_018026410.2	XP_017881899.1
LOC108626011	XM_018026411.2	XP_017881900.1
LOC108626012	XM_026814427.1	XP_026670228.1
