GeneID	TranscriptID	ProteinID
LOC106786477	XM_014747895.1	XP_014603381.1
LOC106786478	XM_014747896.1	XP_014603382.1
LOC106786478	XM_014747897.1	XP_014603383.1
LOC106786478	XM_014747898.1	XP_014603384.1
LOC106786479	XM_014747899.1	XP_014603385.1
LOC106786479	XM_014747900.1	XP_014603386.1
LOC106786480	XM_014747901.1	XP_014603387.1
LOC106786481	XM_014747902.1	XP_014603388.1
LOC106786482	XM_014747904.1	XP_014603390.1
LOC106786482	XM_014747905.1	XP_014603391.1
LOC106786482	XM_014747906.1	XP_014603392.1
LOC106786482	XM_014747907.1	XP_014603393.1
LOC106786483	XM_014747908.1	XP_014603394.1
LOC106786483	XM_014747909.1	XP_014603395.1
LOC106786483	XM_014747910.1	XP_014603396.1
LOC106786483	XM_014747911.1	XP_014603397.1
LOC106786484	XM_014747913.1	XP_014603399.1
LOC106786484	XM_014747914.1	XP_014603400.1
LOC106786484	XM_014747915.1	XP_014603401.1
LOC106786485	XM_014747916.1	XP_014603402.1
LOC106786486	XM_014747917.1	XP_014603403.1
LOC106786486	XM_014747918.1	XP_014603404.1
LOC106786486	XM_014747919.1	XP_014603405.1
LOC106786487	XM_014747958.1	XP_014603444.1
LOC106786487	XM_014748047.1	XP_014603533.1
LOC106786487	XM_014748136.1	XP_014603622.1
LOC106786487	XM_014748221.1	XP_014603707.1
LOC106786488	XM_014747920.1	XP_014603406.1
LOC106786488	XM_014747921.1	XP_014603407.1
LOC106786488	XM_014747923.1	XP_014603409.1
LOC106786489	XM_014747924.1	XP_014603410.1
LOC106786489	XM_014747925.1	XP_014603411.1
LOC106786489	XM_014747926.1	XP_014603412.1
LOC106786490	XM_014747927.1	XP_014603413.1
LOC106786491	XM_014747928.1	XP_014603414.1
LOC106786491	XM_014747929.1	XP_014603415.1
LOC106786491	XM_014747930.1	XP_014603416.1
LOC106786491	XM_014747931.1	XP_014603417.1
LOC106786491	XM_014747932.1	XP_014603418.1
LOC106786491	XM_014747933.1	XP_014603419.1
LOC106786491	XM_014747934.1	XP_014603420.1
LOC106786491	XR_001381649.1	
LOC106786492	XM_014747935.1	XP_014603421.1
LOC106786492	XM_014747936.1	XP_014603422.1
LOC106786492	XM_014747937.1	XP_014603423.1
LOC106786493	XM_014747938.1	XP_014603424.1
LOC106786493	XM_014747939.1	XP_014603425.1
LOC106786493	XM_014747940.1	XP_014603426.1
LOC106786493	XM_014747941.1	XP_014603427.1
LOC106786493	XM_014747942.1	XP_014603428.1
LOC106786494	XM_014747944.1	XP_014603430.1
LOC106786495	XM_014747943.1	XP_014603429.1
LOC106786495	XM_014747945.1	XP_014603431.1
LOC106786495	XM_014747946.1	XP_014603432.1
LOC106786496	XM_014747947.1	XP_014603433.1
LOC106786496	XM_014747948.1	XP_014603434.1
LOC106786497	XM_014747949.1	XP_014603435.1
LOC106786497	XM_014747950.1	XP_014603436.1
LOC106786497	XR_001381651.1	
LOC106786497	XR_001381652.1	
LOC106786497	XR_001381653.1	
LOC106786497	XR_001381654.1	
LOC106786497	XR_001381655.1	
LOC106786497	XR_001381656.1	
LOC106786497	XR_001381657.1	
LOC106786497	XR_001381658.1	
LOC106786497	XR_001381659.1	
LOC106786497	XR_001381660.1	
LOC106786497	XR_001381661.1	
LOC106786498	XM_014747953.1	XP_014603439.1
LOC106786499	XM_014747951.1	XP_014603437.1
LOC106786500	XM_014747952.1	XP_014603438.1
LOC106786500	XM_014747954.1	XP_014603440.1
LOC106786500	XM_014747955.1	XP_014603441.1
LOC106786501	XM_014747956.1	XP_014603442.1
LOC106786501	XM_014747957.1	XP_014603443.1
LOC106786501	XM_014747959.1	XP_014603445.1
LOC106786501	XM_014747960.1	XP_014603446.1
LOC106786501	XM_014747961.1	XP_014603447.1
LOC106786501	XM_014747962.1	XP_014603448.1
LOC106786501	XM_014747963.1	XP_014603449.1
LOC106786502	XM_014747968.1	XP_014603454.1
LOC106786503	XM_014747964.1	XP_014603450.1
LOC106786503	XM_014747965.1	XP_014603451.1
LOC106786503	XM_014747966.1	XP_014603452.1
LOC106786504	XM_014747967.1	XP_014603453.1
LOC106786504	XM_014747969.1	XP_014603455.1
LOC106786505	XM_014747970.1	XP_014603456.1
LOC106786506	XM_014747971.1	XP_014603457.1
LOC106786507	XM_014747972.1	XP_014603458.1
LOC106786507	XM_014747973.1	XP_014603459.1
LOC106786507	XM_014747974.1	XP_014603460.1
LOC106786507	XM_014747975.1	XP_014603461.1
LOC106786508	XM_014747976.1	XP_014603462.1
LOC106786509	XM_014747980.1	XP_014603466.1
LOC106786510	XM_014747977.1	XP_014603463.1
LOC106786511	XM_014747978.1	XP_014603464.1
LOC106786512	XM_014747979.1	XP_014603465.1
LOC106786513	XM_014747981.1	XP_014603467.1
LOC106786513	XM_014747982.1	XP_014603468.1
LOC106786514	XM_014747983.1	XP_014603469.1
LOC106786515	XM_014747984.1	XP_014603470.1
LOC106786516	XM_014747985.1	XP_014603471.1
LOC106786516	XM_014747986.1	XP_014603472.1
LOC106786516	XM_014747987.1	XP_014603473.1
LOC106786517	XM_014747988.1	XP_014603474.1
LOC106786518	XM_014747992.1	XP_014603478.1
LOC106786519	XM_014747989.1	XP_014603475.1
LOC106786520	XM_014747990.1	XP_014603476.1
LOC106786521	XM_014747991.1	XP_014603477.1
LOC106786522	XM_014747993.1	XP_014603479.1
LOC106786522	XM_014747994.1	XP_014603480.1
LOC106786522	XM_014747995.1	XP_014603481.1
LOC106786523	XM_014747996.1	XP_014603482.1
LOC106786523	XM_014747997.1	XP_014603483.1
LOC106786523	XM_014747998.1	XP_014603484.1
LOC106786523	XM_014747999.1	XP_014603485.1
LOC106786524	XM_014748000.1	XP_014603486.1
LOC106786525	XM_014748001.1	XP_014603487.1
LOC106786526	XM_014748006.1	XP_014603492.1
LOC106786526	XM_014748015.1	XP_014603501.1
LOC106786527	XM_014748002.1	XP_014603488.1
LOC106786527	XM_014748003.1	XP_014603489.1
LOC106786527	XM_014748004.1	XP_014603490.1
LOC106786528	XM_014748005.1	XP_014603491.1
LOC106786529	XM_014748007.1	XP_014603493.1
LOC106786530	XM_014748008.1	XP_014603494.1
LOC106786531	XM_014748009.1	XP_014603495.1
LOC106786532	XM_014748010.1	XP_014603496.1
LOC106786532	XM_014748011.1	XP_014603497.1
LOC106786532	XM_014748012.1	XP_014603498.1
LOC106786532	XM_014748013.1	XP_014603499.1
LOC106786532	XM_014748014.1	XP_014603500.1
LOC106786532	XM_014748016.1	XP_014603502.1
LOC106786532	XM_014748017.1	XP_014603503.1
LOC106786533	XM_014748018.1	XP_014603504.1
LOC106786533	XM_014748019.1	XP_014603505.1
LOC106786533	XM_014748020.1	XP_014603506.1
LOC106786533	XM_014748021.1	XP_014603507.1
LOC106786534	XM_014748022.1	XP_014603508.1
LOC106786534	XM_014748023.1	XP_014603509.1
LOC106786534	XM_014748024.1	XP_014603510.1
LOC106786534	XM_014748025.1	XP_014603511.1
LOC106786534	XM_014748026.1	XP_014603512.1
LOC106786534	XM_014748027.1	XP_014603513.1
LOC106786535	XM_014748029.1	XP_014603515.1
LOC106786536	XM_014748028.1	XP_014603514.1
LOC106786537	XM_014748030.1	XP_014603516.1
LOC106786538	XM_014748031.1	XP_014603517.1
LOC106786538	XM_014748032.1	XP_014603518.1
LOC106786538	XM_014748033.1	XP_014603519.1
LOC106786539	XM_014748034.1	XP_014603520.1
LOC106786539	XM_014748035.1	XP_014603521.1
LOC106786540	XM_014748036.1	XP_014603522.1
LOC106786540	XM_014748037.1	XP_014603523.1
LOC106786541	XM_014748042.1	XP_014603528.1
LOC106786542	XM_014748038.1	XP_014603524.1
LOC106786542	XM_014748039.1	XP_014603525.1
LOC106786542	XM_014748040.1	XP_014603526.1
LOC106786542	XM_014748041.1	XP_014603527.1
LOC106786543	XM_014748043.1	XP_014603529.1
LOC106786544	XM_014748044.1	XP_014603530.1
LOC106786544	XM_014748045.1	XP_014603531.1
LOC106786544	XM_014748046.1	XP_014603532.1
LOC106786545	XM_014748048.1	XP_014603534.1
LOC106786545	XM_014748049.1	XP_014603535.1
LOC106786546	XM_014748050.1	XP_014603536.1
LOC106786547	XM_014748051.1	XP_014603537.1
LOC106786548	XM_014748056.1	XP_014603542.1
LOC106786548	XM_014748063.1	XP_014603549.1
LOC106786549	XM_014748052.1	XP_014603538.1
LOC106786550	XM_014748053.1	XP_014603539.1
LOC106786550	XM_014748054.1	XP_014603540.1
LOC106786551	XM_014748055.1	XP_014603541.1
LOC106786552	XM_014748057.1	XP_014603543.1
LOC106786552	XM_014748058.1	XP_014603544.1
LOC106786553	XM_014748059.1	XP_014603545.1
LOC106786553	XM_014748060.1	XP_014603546.1
LOC106786554	XM_014748061.1	XP_014603547.1
LOC106786555	XM_014748062.1	XP_014603548.1
LOC106786556	XM_014748064.1	XP_014603550.1
LOC106786556	XM_014748065.1	XP_014603551.1
LOC106786556	XM_014748066.1	XP_014603552.1
LOC106786556	XM_014748067.1	XP_014603553.1
LOC106786556	XM_014748068.1	XP_014603554.1
LOC106786556	XM_014748069.1	XP_014603555.1
LOC106786556	XM_014748070.1	XP_014603556.1
LOC106786556	XM_014748071.1	XP_014603557.1
LOC106786556	XM_014748072.1	XP_014603558.1
LOC106786557	XM_014748073.1	XP_014603559.1
LOC106786557	XM_014748074.1	XP_014603560.1
LOC106786558	XM_014748078.1	XP_014603564.1
LOC106786558	XM_014748087.1	XP_014603573.1
LOC106786558	XM_014748095.1	XP_014603581.1
LOC106786558	XM_014748104.1	XP_014603590.1
LOC106786558	XM_014748111.1	XP_014603597.1
LOC106786558	XM_014748122.1	XP_014603608.1
LOC106786558	XM_014748131.1	XP_014603617.1
LOC106786559	XM_014748075.1	XP_014603561.1
LOC106786559	XM_014748076.1	XP_014603562.1
LOC106786560	XM_014748077.1	XP_014603563.1
LOC106786561	XM_014748079.1	XP_014603565.1
LOC106786561	XM_014748080.1	XP_014603566.1
LOC106786561	XM_014748081.1	XP_014603567.1
LOC106786561	XM_014748082.1	XP_014603568.1
LOC106786561	XM_014748083.1	XP_014603569.1
LOC106786562	XM_014748084.1	XP_014603570.1
LOC106786563	XM_014748085.1	XP_014603571.1
LOC106786564	XM_014748086.1	XP_014603572.1
LOC106786565	XR_001381662.1	
LOC106786566	XM_014748088.1	XP_014603574.1
LOC106786566	XM_014748089.1	XP_014603575.1
LOC106786566	XM_014748090.1	XP_014603576.1
LOC106786566	XM_014748091.1	XP_014603577.1
LOC106786567	XM_014748092.1	XP_014603578.1
LOC106786568	XM_014748093.1	XP_014603579.1
LOC106786568	XM_014748094.1	XP_014603580.1
LOC106786569	XM_014748096.1	XP_014603582.1
LOC106786570	XM_014748097.1	XP_014603583.1
LOC106786570	XM_014748098.1	XP_014603584.1
LOC106786570	XM_014748099.1	XP_014603585.1
LOC106786570	XM_014748100.1	XP_014603586.1
LOC106786570	XM_014748101.1	XP_014603587.1
LOC106786571	XR_001381663.1	
LOC106786572	XM_014748102.1	XP_014603588.1
LOC106786572	XM_014748103.1	XP_014603589.1
LOC106786573	XM_014748105.1	XP_014603591.1
LOC106786574	XR_001381664.1	
LOC106786574	XR_001381665.1	
LOC106786574	XR_001381666.1	
LOC106786575	XM_014748106.1	XP_014603592.1
LOC106786576	XM_014748107.1	XP_014603593.1
LOC106786576	XM_014748108.1	XP_014603594.1
LOC106786576	XM_014748109.1	XP_014603595.1
LOC106786576	XM_014748110.1	XP_014603596.1
LOC106786576	XM_014748112.1	XP_014603598.1
LOC106786576	XM_014748113.1	XP_014603599.1
LOC106786576	XM_014748114.1	XP_014603600.1
LOC106786576	XM_014748115.1	XP_014603601.1
LOC106786576	XM_014748116.1	XP_014603602.1
LOC106786576	XM_014748117.1	XP_014603603.1
LOC106786576	XM_014748118.1	XP_014603604.1
LOC106786576	XM_014748119.1	XP_014603605.1
LOC106786576	XM_014748120.1	XP_014603606.1
LOC106786576	XM_014748121.1	XP_014603607.1
LOC106786576	XM_014748123.1	XP_014603609.1
LOC106786576	XM_014748124.1	XP_014603610.1
LOC106786576	XM_014748125.1	XP_014603611.1
LOC106786577	XM_014748126.1	XP_014603612.1
LOC106786578	XM_014748127.1	XP_014603613.1
LOC106786579	XM_014748128.1	XP_014603614.1
LOC106786580	XM_014748129.1	XP_014603615.1
LOC106786581	XM_014748130.1	XP_014603616.1
LOC106786582	XM_014748132.1	XP_014603618.1
LOC106786582	XM_014748133.1	XP_014603619.1
LOC106786582	XM_014748134.1	XP_014603620.1
LOC106786582	XM_014748135.1	XP_014603621.1
LOC106786583	XM_014748137.1	XP_014603623.1
LOC106786583	XM_014748138.1	XP_014603624.1
LOC106786584	XM_014748139.1	XP_014603625.1
LOC106786585	XM_014748140.1	XP_014603626.1
LOC106786585	XM_014748141.1	XP_014603627.1
LOC106786586	XM_014748144.1	XP_014603630.1
LOC106786586	XM_014748152.1	XP_014603638.1
LOC106786586	XR_001381668.1	
LOC106786587	XM_014748142.1	XP_014603628.1
LOC106786588	XM_014748143.1	XP_014603629.1
LOC106786589	XM_014748145.1	XP_014603631.1
LOC106786590	XM_014748146.1	XP_014603632.1
LOC106786591	XM_014748147.1	XP_014603633.1
LOC106786592	XM_014748148.1	XP_014603634.1
LOC106786593	XM_014748149.1	XP_014603635.1
LOC106786594	XM_014748150.1	XP_014603636.1
LOC106786595	XM_014748151.1	XP_014603637.1
LOC106786595	XM_014748153.1	XP_014603639.1
LOC106786595	XR_001381667.1	
LOC106786596	XM_014748154.1	XP_014603640.1
LOC106786597	XM_014748155.1	XP_014603641.1
LOC106786597	XM_014748156.1	XP_014603642.1
LOC106786598	XM_014748157.1	XP_014603643.1
LOC106786599	XM_014748158.1	XP_014603644.1
LOC106786600	XM_014748159.1	XP_014603645.1
LOC106786601	XR_001381669.1	
LOC106786602	XM_014748160.1	XP_014603646.1
LOC106786603	XM_014748161.1	XP_014603647.1
LOC106786604	XM_014748162.1	XP_014603648.1
LOC106786605	XM_014748166.1	XP_014603652.1
LOC106786605	XM_014748176.1	XP_014603662.1
LOC106786605	XM_014748184.1	XP_014603670.1
LOC106786605	XM_014748193.1	XP_014603679.1
LOC106786606	XM_014748163.1	XP_014603649.1
LOC106786606	XM_014748164.1	XP_014603650.1
LOC106786607	XM_014748165.1	XP_014603651.1
LOC106786608	XM_014748167.1	XP_014603653.1
LOC106786609	XM_014748168.1	XP_014603654.1
LOC106786610	XM_014748169.1	XP_014603655.1
LOC106786610	XM_014748170.1	XP_014603656.1
LOC106786610	XM_014748171.1	XP_014603657.1
LOC106786610	XM_014748172.1	XP_014603658.1
LOC106786610	XM_014748173.1	XP_014603659.1
LOC106786611	XM_014748174.1	XP_014603660.1
LOC106786611	XM_014748175.1	XP_014603661.1
LOC106786611	XM_014748177.1	XP_014603663.1
LOC106786612	XM_014748178.1	XP_014603664.1
LOC106786613	XM_014748179.1	XP_014603665.1
LOC106786614	XM_014748180.1	XP_014603666.1
LOC106786614	XM_014748181.1	XP_014603667.1
LOC106786614	XM_014748182.1	XP_014603668.1
LOC106786614	XM_014748183.1	XP_014603669.1
LOC106786614	XR_001381670.1	
LOC106786614	XR_001381671.1	
LOC106786615	XM_014748185.1	XP_014603671.1
LOC106786615	XM_014748186.1	XP_014603672.1
LOC106786615	XM_014748187.1	XP_014603673.1
LOC106786616	XM_014748188.1	XP_014603674.1
LOC106786616	XM_014748189.1	XP_014603675.1
LOC106786617	XM_014748190.1	XP_014603676.1
LOC106786618	XM_014748191.1	XP_014603677.1
LOC106786619	XM_014748192.1	XP_014603678.1
LOC106786619	XM_014748194.1	XP_014603680.1
LOC106786619	XM_014748195.1	XP_014603681.1
LOC106786619	XM_014748196.1	XP_014603682.1
LOC106786620	XM_014748197.1	XP_014603683.1
LOC106786620	XM_014748198.1	XP_014603684.1
LOC106786620	XM_014748199.1	XP_014603685.1
LOC106786620	XM_014748200.1	XP_014603686.1
LOC106786621	XM_014748201.1	XP_014603687.1
LOC106786621	XM_014748202.1	XP_014603688.1
LOC106786622	XM_014748206.1	XP_014603692.1
LOC106786622	XM_014748216.1	XP_014603702.1
LOC106786622	XM_014748227.1	XP_014603713.1
LOC106786622	XM_014748235.1	XP_014603721.1
LOC106786622	XM_014748244.1	XP_014603730.1
LOC106786623	XM_014748203.1	XP_014603689.1
LOC106786623	XM_014748204.1	XP_014603690.1
LOC106786624	XM_014748205.1	XP_014603691.1
LOC106786625	XM_014748207.1	XP_014603693.1
LOC106786625	XM_014748208.1	XP_014603694.1
LOC106786625	XM_014748209.1	XP_014603695.1
LOC106786625	XM_014748210.1	XP_014603696.1
LOC106786626	XM_014748211.1	XP_014603697.1
LOC106786626	XM_014748212.1	XP_014603698.1
LOC106786627	XM_014748213.1	XP_014603699.1
LOC106786628	XM_014748214.1	XP_014603700.1
LOC106786628	XM_014748215.1	XP_014603701.1
LOC106786628	XM_014748217.1	XP_014603703.1
LOC106786628	XM_014748218.1	XP_014603704.1
LOC106786628	XM_014748219.1	XP_014603705.1
LOC106786628	XM_014748220.1	XP_014603706.1
LOC106786629	XM_014748222.1	XP_014603708.1
LOC106786629	XM_014748223.1	XP_014603709.1
LOC106786629	XM_014748224.1	XP_014603710.1
LOC106786629	XM_014748225.1	XP_014603711.1
LOC106786630	XM_014748226.1	XP_014603712.1
LOC106786631	XM_014748228.1	XP_014603714.1
LOC106786631	XM_014748229.1	XP_014603715.1
LOC106786631	XM_014748230.1	XP_014603716.1
LOC106786632	XM_014748231.1	XP_014603717.1
LOC106786632	XM_014748232.1	XP_014603718.1
LOC106786633	XM_014748233.1	XP_014603719.1
LOC106786634	XM_014748234.1	XP_014603720.1
LOC106786634	XM_014748236.1	XP_014603722.1
LOC106786635	XM_014748237.1	XP_014603723.1
LOC106786635	XM_014748238.1	XP_014603724.1
LOC106786636	XM_014748239.1	XP_014603725.1
LOC106786636	XM_014748240.1	XP_014603726.1
LOC106786636	XM_014748241.1	XP_014603727.1
LOC106786636	XR_001381672.1	
LOC106786637	XM_014748242.1	XP_014603728.1
LOC106786637	XM_014748243.1	XP_014603729.1
LOC106786638	XM_014748245.1	XP_014603731.1
LOC106786638	XM_014748246.1	XP_014603732.1
LOC106786638	XM_014748247.1	XP_014603733.1
LOC106786639	XM_014748248.1	XP_014603734.1
LOC106786639	XM_014748249.1	XP_014603735.1
LOC106786640	XM_014748250.1	XP_014603736.1
LOC106786641	XR_001381673.1	
LOC106786642	XR_001381674.1	
LOC106786642	XR_001381675.1	
LOC106786642	XR_001381676.1	
LOC106786642	XR_001381677.1	
LOC106786643	XM_014748254.1	XP_014603740.1
LOC106786644	XM_014748251.1	XP_014603737.1
LOC106786644	XM_014748252.1	XP_014603738.1
LOC106786644	XM_014748253.1	XP_014603739.1
LOC106786645	XM_014748255.1	XP_014603741.1
LOC106786646	XM_014748256.1	XP_014603742.1
LOC106786646	XM_014748257.1	XP_014603743.1
LOC106786646	XM_014748258.1	XP_014603744.1
LOC106786646	XM_014748259.1	XP_014603745.1
LOC106786646	XM_014748260.1	XP_014603746.1
LOC106786646	XM_014748261.1	XP_014603747.1
LOC106786646	XM_014748262.1	XP_014603748.1
LOC106786646	XM_014748263.1	XP_014603749.1
LOC106786646	XM_014748264.1	XP_014603750.1
LOC106786646	XM_014748265.1	XP_014603751.1
LOC106786646	XM_014748266.1	XP_014603752.1
LOC106786646	XM_014748267.1	XP_014603753.1
LOC106786646	XM_014748268.1	XP_014603754.1
LOC106786646	XM_014748270.1	XP_014603756.1
LOC106786646	XM_014748271.1	XP_014603757.1
LOC106786646	XM_014748272.1	XP_014603758.1
LOC106786647	XM_014748269.1	XP_014603755.1
LOC106786647	XM_014748278.1	XP_014603764.1
LOC106786647	XM_014748287.1	XP_014603773.1
LOC106786647	XM_014748296.1	XP_014603782.1
LOC106786647	XM_014748304.1	XP_014603790.1
LOC106786647	XM_014748313.1	XP_014603799.1
LOC106786647	XM_014748322.1	XP_014603808.1
LOC106786648	XM_014748273.1	XP_014603759.1
LOC106786649	XM_014748274.1	XP_014603760.1
LOC106786650	XM_014748275.1	XP_014603761.1
LOC106786650	XM_014748276.1	XP_014603762.1
LOC106786650	XM_014748277.1	XP_014603763.1
LOC106786651	XM_014748279.1	XP_014603765.1
LOC106786652	XM_014748280.1	XP_014603766.1
LOC106786652	XM_014748281.1	XP_014603767.1
LOC106786653	XM_014748282.1	XP_014603768.1
LOC106786654	XM_014748283.1	XP_014603769.1
LOC106786655	XM_014748284.1	XP_014603770.1
LOC106786655	XM_014748285.1	XP_014603771.1
LOC106786656	XM_014748286.1	XP_014603772.1
LOC106786657	XM_014748288.1	XP_014603774.1
LOC106786657	XM_014748289.1	XP_014603775.1
LOC106786658	XM_014748290.1	XP_014603776.1
LOC106786658	XM_014748291.1	XP_014603777.1
LOC106786658	XM_014748292.1	XP_014603778.1
LOC106786659	XM_014748293.1	XP_014603779.1
LOC106786659	XM_014748294.1	XP_014603780.1
LOC106786659	XM_014748295.1	XP_014603781.1
LOC106786660	XM_014748297.1	XP_014603783.1
LOC106786660	XM_014748298.1	XP_014603784.1
LOC106786661	XM_014748299.1	XP_014603785.1
LOC106786662	XM_014748300.1	XP_014603786.1
LOC106786663	XM_014748301.1	XP_014603787.1
LOC106786664	XM_014748302.1	XP_014603788.1
LOC106786665	XM_014748303.1	XP_014603789.1
LOC106786666	XM_014748305.1	XP_014603791.1
LOC106786666	XM_014748306.1	XP_014603792.1
LOC106786667	XM_014748307.1	XP_014603793.1
LOC106786667	XM_014748308.1	XP_014603794.1
LOC106786668	XM_014748350.1	XP_014603836.1
LOC106786669	XM_014748309.1	XP_014603795.1
LOC106786670	XM_014748310.1	XP_014603796.1
LOC106786670	XM_014748311.1	XP_014603797.1
LOC106786670	XM_014748312.1	XP_014603798.1
LOC106786671	XM_014748314.1	XP_014603800.1
LOC106786671	XM_014748315.1	XP_014603801.1
LOC106786672	XM_014748316.1	XP_014603802.1
LOC106786672	XM_014748317.1	XP_014603803.1
LOC106786673	XM_014748318.1	XP_014603804.1
LOC106786674	XM_014748319.1	XP_014603805.1
LOC106786674	XM_014748320.1	XP_014603806.1
LOC106786674	XM_014748321.1	XP_014603807.1
LOC106786675	XM_014748323.1	XP_014603809.1
LOC106786675	XM_014748324.1	XP_014603810.1
LOC106786675	XM_014748325.1	XP_014603811.1
LOC106786675	XM_014748326.1	XP_014603812.1
LOC106786676	XM_014748327.1	XP_014603813.1
LOC106786676	XM_014748328.1	XP_014603814.1
LOC106786676	XM_014748329.1	XP_014603815.1
LOC106786676	XM_014748330.1	XP_014603816.1
LOC106786676	XM_014748331.1	XP_014603817.1
LOC106786677	XM_014748334.1	XP_014603820.1
LOC106786678	XM_014748332.1	XP_014603818.1
LOC106786679	XR_001381678.1	
LOC106786679	XR_001381679.1	
LOC106786679	XR_001381680.1	
LOC106786680	XM_014748333.1	XP_014603819.1
LOC106786681	XM_014748335.1	XP_014603821.1
LOC106786682	XM_014748336.1	XP_014603822.1
LOC106786683	XM_014748337.1	XP_014603823.1
LOC106786684	XM_014748338.1	XP_014603824.1
LOC106786685	XM_014748339.1	XP_014603825.1
LOC106786686	XM_014748340.1	XP_014603826.1
LOC106786687	XM_014748341.1	XP_014603827.1
LOC106786688	XM_014748345.1	XP_014603831.1
LOC106786689	XR_001381681.1	
LOC106786690	XM_014748342.1	XP_014603828.1
LOC106786690	XM_014748343.1	XP_014603829.1
LOC106786690	XM_014748344.1	XP_014603830.1
LOC106786690	XM_014748346.1	XP_014603832.1
LOC106786690	XM_014748347.1	XP_014603833.1
LOC106786690	XM_014748348.1	XP_014603834.1
LOC106786691	XM_014748349.1	XP_014603835.1
LOC106786692	XM_014748351.1	XP_014603837.1
LOC106786693	XM_014748352.1	XP_014603838.1
LOC106786693	XM_014748353.1	XP_014603839.1
LOC106786694	XM_014748354.1	XP_014603840.1
LOC106786694	XM_014748355.1	XP_014603841.1
LOC106786694	XM_014748356.1	XP_014603842.1
LOC106786694	XM_014748357.1	XP_014603843.1
LOC106786694	XM_014748358.1	XP_014603844.1
LOC106786694	XM_014748359.1	XP_014603845.1
LOC106786695	XM_014748360.1	XP_014603846.1
LOC106786695	XM_014748369.1	XP_014603855.1
LOC106786696	XM_014748361.1	XP_014603847.1
LOC106786696	XM_014748362.1	XP_014603848.1
LOC106786696	XM_014748363.1	XP_014603849.1
LOC106786697	XM_014748364.1	XP_014603850.1
LOC106786697	XM_014748365.1	XP_014603851.1
LOC106786697	XM_014748366.1	XP_014603852.1
LOC106786697	XM_014748367.1	XP_014603853.1
LOC106786698	XM_014748368.1	XP_014603854.1
LOC106786699	XM_014748370.1	XP_014603856.1
LOC106786700	XM_014748371.1	XP_014603857.1
LOC106786700	XM_014748372.1	XP_014603858.1
LOC106786700	XM_014748373.1	XP_014603859.1
LOC106786700	XM_014748374.1	XP_014603860.1
LOC106786701	XM_014748375.1	XP_014603861.1
LOC106786701	XM_014748376.1	XP_014603862.1
LOC106786701	XM_014748377.1	XP_014603863.1
LOC106786702	XM_014748378.1	XP_014603864.1
LOC106786703	XM_014748383.1	XP_014603869.1
LOC106786704	XM_014748379.1	XP_014603865.1
LOC106786704	XM_014748380.1	XP_014603866.1
LOC106786704	XM_014748381.1	XP_014603867.1
LOC106786705	XM_014748382.1	XP_014603868.1
LOC106786705	XM_014748384.1	XP_014603870.1
LOC106786706	XM_014748385.1	XP_014603871.1
LOC106786706	XM_014748386.1	XP_014603872.1
LOC106786706	XM_014748387.1	XP_014603873.1
LOC106786706	XM_014748388.1	XP_014603874.1
LOC106786706	XM_014748389.1	XP_014603875.1
LOC106786707	XM_014748390.1	XP_014603876.1
LOC106786707	XM_014748391.1	XP_014603877.1
LOC106786708	XM_014748392.1	XP_014603878.1
LOC106786709	XM_014748396.1	XP_014603882.1
LOC106786709	XM_014748407.1	XP_014603893.1
LOC106786710	XM_014748393.1	XP_014603879.1
LOC106786711	XM_014748394.1	XP_014603880.1
LOC106786711	XM_014748395.1	XP_014603881.1
LOC106786711	XM_014748397.1	XP_014603883.1
LOC106786711	XM_014748398.1	XP_014603884.1
LOC106786711	XM_014748399.1	XP_014603885.1
LOC106786711	XM_014748400.1	XP_014603886.1
LOC106786711	XM_014748401.1	XP_014603887.1
LOC106786711	XM_014748402.1	XP_014603888.1
LOC106786711	XM_014748403.1	XP_014603889.1
LOC106786711	XM_014748404.1	XP_014603890.1
LOC106786711	XM_014748405.1	XP_014603891.1
LOC106786711	XM_014748406.1	XP_014603892.1
LOC106786711	XM_014748408.1	XP_014603894.1
LOC106786711	XM_014748409.1	XP_014603895.1
LOC106786711	XM_014748410.1	XP_014603896.1
LOC106786711	XM_014748411.1	XP_014603897.1
LOC106786712	XM_014748412.1	XP_014603898.1
LOC106786713	XM_014748413.1	XP_014603899.1
LOC106786713	XM_014748414.1	XP_014603900.1
LOC106786713	XM_014748415.1	XP_014603901.1
LOC106786714	XM_014748416.1	XP_014603902.1
LOC106786715	XM_014748421.1	XP_014603907.1
LOC106786716	XM_014748417.1	XP_014603903.1
LOC106786716	XM_014748418.1	XP_014603904.1
LOC106786716	XM_014748419.1	XP_014603905.1
LOC106786716	XM_014748420.1	XP_014603906.1
LOC106786717	XM_014748422.1	XP_014603908.1
LOC106786718	XM_014748423.1	XP_014603909.1
LOC106786719	XM_014748424.1	XP_014603910.1
LOC106786719	XR_001381682.1	
LOC106786719	XR_001381683.1	
LOC106786719	XR_001381684.1	
LOC106786720	XM_014748425.1	XP_014603911.1
LOC106786721	XM_014748426.1	XP_014603912.1
LOC106786722	XM_014748427.1	XP_014603913.1
LOC106786723	XM_014748431.1	XP_014603917.1
LOC106786723	XM_014748445.1	XP_014603931.1
LOC106786723	XM_014748453.1	XP_014603939.1
LOC106786723	XM_014748462.1	XP_014603948.1
LOC106786723	XM_014748471.1	XP_014603957.1
